id;title;brand;normal_price;low_price;high_price;oferta;categoria1;categoria2;datetime;Atributos;sin_stock;page;ahorro;ahorro_percent;kilo
1019;Leche semidescremada sin lactosa 1 L;Surlat;1089.0;0.0;0.0;0;lacteos;lacteos;2022-07-16 22:11:26.364649;1 un;1;2;0.0;0.0;1.0
1020;Yoghurt proteína frutilla 155 g;Soprole;579.0;0.0;0.0;0;lacteos;lacteos;2022-07-16 22:11:26.364649;1 un;1;2;0.0;0.0;1.0
1021;Yoghurt batido natural 150 g;Oikos;445.0;0.0;0.0;0;lacteos;lacteos;2022-07-16 22:11:26.364649;1 un;1;2;0.0;0.0;1.0
1022;Yoghurt sin azúcar vainilla 120 g;Soprole;305.0;0.0;0.0;0;lacteos;lacteos;2022-07-16 22:11:26.364649;1 un;1;2;0.0;0.0;1.0
1023;Yoghurt batido mora 125 g;Colun;245.0;0.0;0.0;0;lacteos;lacteos;2022-07-16 22:11:26.364649;1 un;1;2;0.0;0.0;1.0
1024;Yoghurt batido sabor frambuesa 120 g;Soprole;229.0;0.0;0.0;0;lacteos;lacteos;2022-07-16 22:11:26.364649;1 un;1;2;0.0;0.0;1.0
1025;Margarina mix pote 500 g;Cuisine & Co;0.0;2390.0;2749.0;0;lacteos;lacteos;2022-07-16 22:11:26.364649;1 un;1;2;359.0;0.548;1.0
1026;Yoghurt Batido Nestlé Frambuesa 115g;Nestlé;0.0;215.0;0.0;0;lacteos;lacteos;2022-07-16 22:11:26.364649;1 un;1;2;-215.0;-0.328;1.0
1027;Postre Chandelle Crema sabor chocolate 130g;Nestlé;0.0;679.0;0.0;0;lacteos;lacteos;2022-07-16 22:11:26.364649;1 un;1;2;-679.0;-1.036;1.0
1028;Leche semidescremada chocolate 1 L;Soprole;0.0;1519.0;0.0;0;lacteos;lacteos;2022-07-16 22:11:26.364649;1 un;1;2;-1519.0;-2.317;1.0
1029;Flan vainilla con salsa de caramelo 120 g;Soprole;0.0;345.0;0.0;0;lacteos;lacteos;2022-07-16 22:11:26.364649;1 un;1;2;-345.0;-0.526;1.0
1030;Yoghurt 1+1 de 155 g;Soprole;0.0;469.0;0.0;0;lacteos;lacteos;2022-07-16 22:11:26.364649;1 un;1;2;-469.0;-0.715;1.0
1031;Leche entera sin lactosa 1 L;Loncoleche;1159.0;0.0;0.0;0;lacteos;lacteos;2022-07-16 22:11:26.364649;1 un;1;2;0.0;0.0;1.0
1032;Sémola con Leche Nestlé Salsa de Caramelo 135g;Nestlé;585.0;0.0;0.0;0;lacteos;lacteos;2022-07-16 22:11:26.364649;1 un;1;2;0.0;0.0;1.0
1033;Yoghurt batido semidescremado chirimoya 120 g;Calan;209.0;0.0;0.0;0;lacteos;lacteos;2022-07-16 22:11:26.364649;1 un;1;2;0.0;0.0;1.0
1034;Pack 6 un. Yoghurt batido con bombilla vainilla 155 g;Soprole;2089.0;0.0;0.0;0;lacteos;lacteos;2022-07-16 22:11:26.364649;1 un;1;2;0.0;0.0;1.0
1035;Yoghurt batido frutilla 1 kg;Colun;0.0;1589.0;0.0;0;lacteos;lacteos;2022-07-16 22:11:26.364649;1 un;1;2;-1589.0;-2.424;1.0
1036;Yoghurt batido sin lactosa vainilla 120 g;Soprole;309.0;0.0;0.0;0;lacteos;lacteos;2022-07-16 22:11:26.364649;1 un;1;2;0.0;0.0;1.0
1037;Pack 6 un. Leche semidescremada chocolate 200 ml;Colun;2790.0;0.0;0.0;0;lacteos;lacteos;2022-07-16 22:11:26.364649;1 un;1;2;0.0;0.0;1.0
1038;Pack 6 un. Leche semidescremada frutilla 200 ml;Soprole;2670.0;0.0;0.0;0;lacteos;lacteos;2022-07-16 22:11:26.364649;1 un;1;2;0.0;0.0;1.0
1039;Flan Colun Vainilla 100 g;Colun;315.0;0.0;0.0;0;lacteos;lacteos;2022-07-16 22:11:26.364649;1 un;1;2;0.0;0.0;1.0
1040;Huevos grandes color bandeja 12 un.;Cuisine & Co;2469.0;0.0;0.0;0;lacteos;lacteos;2022-07-16 22:11:26.364649;1 un;1;2;0.0;0.0;1.0
1041;Margarina 500 g;Soprole;1859.0;0.0;0.0;0;lacteos;lacteos;2022-07-16 22:11:26.364649;1 un;1;2;0.0;0.0;1.0
1042;Yoghurt batido sin lactosa frutilla 125 g;Colun;315.0;0.0;0.0;0;lacteos;lacteos;2022-07-16 22:11:26.364649;1 un;1;2;0.0;0.0;1.0
1043;Huevos extra grandes color bandeja 20 un.;Cuisine & Co;4459.0;0.0;0.0;0;lacteos;lacteos;2022-07-16 22:11:26.364649;1 un;1;3;0.0;0.0;1.0
1044;Yoghurt proteína frutilla 140 g;Loncoleche;549.0;0.0;0.0;0;lacteos;lacteos;2022-07-16 22:11:26.364649;1 un;1;3;0.0;0.0;1.0
1045;Yoghurt Batido Light Danone Frutilla 115 g;Light & Free;0.0;279.0;0.0;0;lacteos;lacteos;2022-07-16 22:11:26.364649;1 un;1;3;-279.0;-0.426;1.0
1046;Yoghurt batido vainilla 1 kg;Colun;0.0;1589.0;0.0;0;lacteos;lacteos;2022-07-16 22:11:26.364649;1 un;1;3;-1589.0;-2.424;1.0
1047;Yoghurt Batido Light Danone Natural con Endulzante 115 g;Light & Free;0.0;279.0;0.0;0;lacteos;lacteos;2022-07-16 22:11:26.364649;1 un;1;3;-279.0;-0.426;1.0
1048;Yoghurt proteína natural endulzado 140 g;Loncoleche;549.0;0.0;0.0;0;lacteos;lacteos;2022-07-16 22:11:26.364649;1 un;1;3;0.0;0.0;1.0
1049;Pack 12 un. Yoghurt batido 125 g;Colun;2869.0;0.0;0.0;0;lacteos;lacteos;2022-07-16 22:11:26.364649;1 un;1;3;0.0;0.0;1.0
1050;Mantequilla sin sal 250 g;Colun;2499.0;0.0;0.0;0;lacteos;lacteos;2022-07-16 22:11:26.364649;1 un;1;3;0.0;0.0;1.0
1051;Yoghurt trozos frutos secos y fruta 165 g;Soprole;0.0;725.0;0.0;0;lacteos;lacteos;2022-07-16 22:11:26.364649;1 un;1;3;-725.0;-1.106;1.0
1052;Petit suisse Chiquitín Frutilla 45g;Nestlé;269.0;0.0;0.0;0;lacteos;lacteos;2022-07-16 22:11:26.364649;1 un;1;3;0.0;0.0;1.0
1053;Mantequilla con sal 125 g;Soprole;1299.0;0.0;0.0;0;lacteos;lacteos;2022-07-16 22:11:26.364649;1 un;1;3;0.0;0.0;1.0
1054;Yoghurt Protein Plus frutilla-plátano 150 g;Colun;0.0;589.0;0.0;0;lacteos;lacteos;2022-07-16 22:11:26.364649;1 un;1;3;-589.0;-0.899;1.0
1055;Yoghurt proteína natural endulzado 155 g;Soprole;579.0;0.0;0.0;0;lacteos;lacteos;2022-07-16 22:11:26.364649;1 un;1;3;0.0;0.0;1.0
1056;Leche en polvo entera 900 g;Colun;5389.0;0.0;0.0;0;lacteos;lacteos;2022-07-16 22:11:26.364649;1 un;1;3;0.0;0.0;1.0
1057;Jalea Nestlé Guinda 110g;Nestlé;315.0;0.0;0.0;0;lacteos;lacteos;2022-07-16 22:11:26.364649;1 un;1;3;0.0;0.0;1.0
1058;Yoghurt batido light damasco 125 g;Colun;275.0;0.0;0.0;0;lacteos;lacteos;2022-07-16 22:11:26.364649;1 un;1;3;0.0;0.0;1.0
1059;Bebida láctea Chamyto multipack frutilla 12 un. 80 ml;Nestlé;3929.0;0.0;0.0;0;lacteos;lacteos;2022-07-16 22:11:26.364649;1 un;1;3;0.0;0.0;1.0
1060;Flan manjar Colun 100 g;Colun;315.0;0.0;0.0;0;lacteos;lacteos;2022-07-16 22:11:26.364649;1 un;1;3;0.0;0.0;1.0
1061;Huevos color gallina libre 12 un.;Cuisine & Co;3129.0;0.0;0.0;0;lacteos;lacteos;2022-07-16 22:11:26.364649;1 un;1;3;0.0;0.0;1.0
1062;Sémola con leche y salsa de caramelo 140 g;Soprole;0.0;605.0;0.0;0;lacteos;lacteos;2022-07-16 22:11:26.364649;1 un;1;3;-605.0;-0.923;1.0
1063;Postre Chandelle Crema manjar 130g;Nestlé;0.0;679.0;0.0;0;lacteos;lacteos;2022-07-16 22:11:26.364649;1 un;1;3;-679.0;-1.036;1.0
1064;Mantequilla sin sal 250 g;Soprole;0.0;1990.0;2339.0;0;lacteos;lacteos;2022-07-16 22:11:26.364649;1 un;1;3;349.0;0.532;1.0
1065;Mantequilla 200 g;Colun;2629.0;0.0;0.0;0;lacteos;lacteos;2022-07-16 22:11:26.364649;1 un;1;3;0.0;0.0;1.0
1066;Yoghurt proteína chirimoya 155 g;Soprole;579.0;0.0;0.0;0;lacteos;lacteos;2022-07-16 22:11:26.364649;1 un;1;3;0.0;0.0;1.0
1067;Leche descremada natural 1 L;Soprole;939.0;0.0;0.0;0;lacteos;lacteos;2022-07-16 22:11:26.364649;1 un;1;3;0.0;0.0;1.0
1068;Yoghurt Protein Plus frutilla 150 g;Colun;0.0;589.0;0.0;0;lacteos;lacteos;2022-07-16 22:11:26.364649;1 un;1;3;-589.0;-0.899;1.0
1069;Yoghurt batido light natural endulzado 125 g;Colun;275.0;0.0;0.0;0;lacteos;lacteos;2022-07-16 22:11:26.364649;1 un;1;3;0.0;0.0;1.0
1070;Margarina canola pote 400 g;Cuisine & Co;1989.0;0.0;0.0;0;lacteos;lacteos;2022-07-16 22:11:26.364649;1 un;1;3;0.0;0.0;1.0
1071;Leche descremada sin lactosa Loncoleche 1 L;Loncoleche;1159.0;0.0;0.0;0;lacteos;lacteos;2022-07-16 22:11:26.364649;1 un;1;3;0.0;0.0;1.0
1072;Yoghurt sin azúcar durazno 120 g;Soprole;305.0;0.0;0.0;0;lacteos;lacteos;2022-07-16 22:11:26.364649;1 un;1;3;0.0;0.0;1.0
1073;Pack 12 un. Leche semidescremada 1 L;Cuisine & Co;10188.0;0.0;0.0;0;lacteos;lacteos;2022-07-16 22:11:26.364649;1 un;1;3;0.0;0.0;1.0
1074;Yoghurt batido Colun damasco 125 g;Colun;245.0;0.0;0.0;0;lacteos;lacteos;2022-07-16 22:11:26.364649;1 un;1;3;0.0;0.0;1.0
1075;Manteca 200 g;Astra;1339.0;0.0;0.0;0;lacteos;lacteos;2022-07-16 22:11:26.364649;1 un;1;3;0.0;0.0;1.0
1076;Pack 6 un. Leche chocolate 200 ml;Cuisine & Co;2094.0;0.0;0.0;0;lacteos;lacteos;2022-07-16 22:11:26.364649;1 un;1;3;0.0;0.0;1.0
1077;Leche entera sin lactosa 1 L;Colun;1189.0;0.0;0.0;0;lacteos;lacteos;2022-07-16 22:11:26.364649;1 un;1;3;0.0;0.0;1.0
1078;Pack 12 un. Leche semidescremada sin tapa 1 L;Colun;11988.0;0.0;0.0;0;lacteos;lacteos;2022-07-16 22:11:26.364649;1 un;1;3;0.0;0.0;1.0
1079;Flan Colun sabor chocolate 100 g;Colun;315.0;0.0;0.0;0;lacteos;lacteos;2022-07-16 22:11:26.364649;1 un;1;3;0.0;0.0;1.0
1080;Leche en polvo entera 1440 g;Colun;8969.0;0.0;0.0;0;lacteos;lacteos;2022-07-16 22:11:26.364649;1 un;1;3;0.0;0.0;1.0
1081;Pack 5 un. Yoghurt con cereales 140 g;Soprole;2939.0;0.0;0.0;0;lacteos;lacteos;2022-07-16 22:11:26.364649;1 un;1;3;0.0;0.0;1.0
1082;Pack 12 un. leche descremada 1 L c/u;Cuisine & Co;10188.0;0.0;0.0;0;lacteos;lacteos;2022-07-16 22:11:26.364649;1 un;1;3;0.0;0.0;1.0
1083;Margarina Deline pote 500 g;Deline;1389.0;0.0;0.0;0;lacteos;lacteos;2022-07-16 22:11:26.364649;1 un;1;4;0.0;0.0;1.0
1084;Leche semidescremada sin lactosa 1 L;Colun;1189.0;0.0;0.0;0;lacteos;lacteos;2022-07-16 22:11:26.364649;1 un;1;4;0.0;0.0;1.0
1085;Postre Sahne Nuss Mousse de chocolate 100g;Sahne Nuss;669.0;0.0;0.0;0;lacteos;lacteos;2022-07-16 22:11:26.364649;1 un;1;4;0.0;0.0;1.0
1086;Yoghurt griego light papaya Quillayes 110 g;Quillayes;405.0;0.0;0.0;0;lacteos;lacteos;2022-07-16 22:11:26.364649;1 un;1;4;0.0;0.0;1.0
1087;Leche semidescremada frutilla 1 L;Colun;1449.0;0.0;0.0;0;lacteos;lacteos;2022-07-16 22:11:26.364649;1 un;1;4;0.0;0.0;1.0
1088;Pack 12 un. Leche entera 100% natural 1 L;Soprole;11268.0;0.0;0.0;0;lacteos;lacteos;2022-07-16 22:11:26.364649;1 un;1;4;0.0;0.0;1.0
1089;Yoghurt con trozos de fruta Danone frutos del Bosque 150 g;Oikos;559.0;0.0;0.0;0;lacteos;lacteos;2022-07-16 22:11:26.364649;1 un;1;4;0.0;0.0;1.0
1090;Manteca 200 g;Crucina;1329.0;0.0;0.0;0;lacteos;lacteos;2022-07-16 22:11:26.364649;1 un;1;4;0.0;0.0;1.0
1091;Bebida láctea multipack frambuesa 12 un. 80 ml;Chamyto;3929.0;0.0;0.0;0;lacteos;lacteos;2022-07-16 22:11:26.364649;1 un;1;4;0.0;0.0;1.0
1092;Mantequilla con sal 250 g;Quillayes;2479.0;0.0;0.0;0;lacteos;lacteos;2022-07-16 22:11:26.364649;1 un;1;4;0.0;0.0;1.0
1093;Yoghurt batido chirimoya 1 kg;Calan;1189.0;0.0;0.0;0;lacteos;lacteos;2022-07-16 22:11:26.364649;1 un;1;4;0.0;0.0;1.0
1094;Mantequilla con sal de mar 250 g;Soprole;2389.0;0.0;0.0;0;lacteos;lacteos;2022-07-16 22:11:26.364649;1 un;1;4;0.0;0.0;1.0
1095;Postre Nestlé Leche Asada 120g;Nestlé;569.0;0.0;0.0;0;lacteos;lacteos;2022-07-16 22:11:26.364649;1 un;1;4;0.0;0.0;1.0
1096;Mantequilla untable 200 g;Soprole;2829.0;0.0;0.0;0;lacteos;lacteos;2022-07-16 22:11:26.364649;1 un;1;4;0.0;0.0;1.0
1097;Yoghurt semidescremado sin lactosa trozo berries 120 g;Loncoleche;0.0;0.0;0.0;0;lacteos;lacteos;2022-07-16 22:11:26.364649;1 un;1;4;0.0;0.0;1.0
1098;Yoghurt proteína con cereales 150 g;Soprole;599.0;0.0;0.0;0;lacteos;lacteos;2022-07-16 22:11:26.364649;1 un;1;4;0.0;0.0;1.0
1099;Leche chocolate 1 L;Cuisine & Co;1279.0;0.0;0.0;0;lacteos;lacteos;2022-07-16 22:11:26.364649;1 un;1;4;0.0;0.0;1.0
1100;Yoghurt batido frambuesa 125 g;Colun;245.0;0.0;0.0;0;lacteos;lacteos;2022-07-16 22:11:26.364649;1 un;1;4;0.0;0.0;1.0
1101;Yoghurt Batido Chamyto Probióticos Frutilla 115g;Chamyto;245.0;0.0;0.0;0;lacteos;lacteos;2022-07-16 22:11:26.364649;1 un;1;4;0.0;0.0;1.0
1102;Huevos medianos blancos bandeja 30 un.;Cuisine & Co;5719.0;0.0;0.0;0;lacteos;lacteos;2022-07-16 22:11:26.364649;1 un;1;4;0.0;0.0;1.0
1103;Jalea Nestlé Naranja 110g;Nestlé;315.0;0.0;0.0;0;lacteos;lacteos;2022-07-16 22:11:26.364649;1 un;1;4;0.0;0.0;1.0
1104;Leche Trencito Chocolate Multipack 6x200ml;Nestlé;2850.0;0.0;0.0;0;lacteos;lacteos;2022-07-16 22:11:26.364649;1 un;1;4;0.0;0.0;1.0
1105;Leche semidescremada sin lactosa chocolate 1 L;Soprole;1449.0;0.0;0.0;0;lacteos;lacteos;2022-07-16 22:11:26.364649;1 un;1;4;0.0;0.0;1.0
1106;Leche semidescremada sabor chocolate 200 ml;Colun;465.0;0.0;0.0;0;lacteos;lacteos;2022-07-16 22:11:26.364649;1 un;1;4;0.0;0.0;1.0
1107;Leche cultivada light chirimoya 1 L;Next;0.0;1999.0;0.0;0;lacteos;lacteos;2022-07-16 22:11:26.364649;1 un;1;4;-1999.0;-3.049;1.0
1108;Leche semidescremada frutilla 1 L;Soprole;0.0;1519.0;0.0;0;lacteos;lacteos;2022-07-16 22:11:26.364649;1 un;1;4;-1519.0;-2.317;1.0
1109;Yoghurt batido frutilla 1 kg;Calan;1189.0;0.0;0.0;0;lacteos;lacteos;2022-07-16 22:11:26.364649;1 un;1;4;0.0;0.0;1.0
1110;Flan de caramelo Postres de la Abuela 120 g;Soprole;0.0;345.0;0.0;0;lacteos;lacteos;2022-07-16 22:11:26.364649;1 un;1;4;-345.0;-0.526;1.0
1111;Pack 6 un. Leche sin lactosa semidescremada chocolate 200 ml;Soprole;2670.0;0.0;0.0;0;lacteos;lacteos;2022-07-16 22:11:26.364649;1 un;1;4;0.0;0.0;1.0
1112;Leche descremada sin lactosa 1 L;Soprole;1129.0;0.0;0.0;0;lacteos;lacteos;2022-07-16 22:11:26.364649;1 un;1;4;0.0;0.0;1.0
1113;Pack 6 un. Leche semidescremada sin lactosa 1 L;Surlat;6534.0;0.0;0.0;0;lacteos;lacteos;2022-07-16 22:11:26.364649;1 un;1;4;0.0;0.0;1.0
1114;Yoghurt batido frutilla 1 kg;Soprole;1469.0;0.0;0.0;0;lacteos;lacteos;2022-07-16 22:11:26.364649;1 un;1;4;0.0;0.0;1.0
1115;Petit suisse Chiquitín Plátano 45g;Nestlé;269.0;0.0;0.0;0;lacteos;lacteos;2022-07-16 22:11:26.364649;1 un;1;4;0.0;0.0;1.0
1116;Leche en polvo descremada 800 g;Colun;5389.0;0.0;0.0;0;lacteos;lacteos;2022-07-16 22:11:26.364649;1 un;1;4;0.0;0.0;1.0
1117;Yoghurt batido Colun damasco 1 kg;Colun;0.0;1589.0;0.0;0;lacteos;lacteos;2022-07-16 22:11:26.364649;1 un;1;4;-1589.0;-2.424;1.0
1118;Yoghurt proteína maracuyá 155 g;Soprole;579.0;0.0;0.0;0;lacteos;lacteos;2022-07-16 22:11:26.364649;1 un;1;4;0.0;0.0;1.0
1119;Yoghurt proteína vainilla 155 g;Soprole;579.0;0.0;0.0;0;lacteos;lacteos;2022-07-16 22:11:26.364649;1 un;1;4;0.0;0.0;1.0
1120;Leche extra proteína 1 L;Loncoleche;1789.0;0.0;0.0;0;lacteos;lacteos;2022-07-16 22:11:26.364649;1 un;1;4;0.0;0.0;1.0
1121;Yoghurt Batido Colun Frambuesa 1 kg;Colun;0.0;1589.0;0.0;0;lacteos;lacteos;2022-07-16 22:11:26.364649;1 un;1;4;-1589.0;-2.424;1.0
1122;Leche cultivada light frambuesa 1 L;Next;0.0;1999.0;0.0;0;lacteos;lacteos;2022-07-16 22:11:26.364649;1 un;1;4;-1999.0;-3.049;1.0
1123;Mantequilla con sal 250 g;Calo;2479.0;0.0;0.0;0;lacteos;lacteos;2022-07-16 22:11:26.364649;1 un;1;5;0.0;0.0;1.0
1124;Yoghurt griego light berries Quillayes 110 g;Quillayes;405.0;0.0;0.0;0;lacteos;lacteos;2022-07-16 22:11:26.364649;1 un;1;5;0.0;0.0;1.0
1125;Sémola con leche y salsa de frambuesa 140 g;Soprole;0.0;605.0;0.0;0;lacteos;lacteos;2022-07-16 22:11:26.364649;1 un;1;5;-605.0;-0.923;1.0
1126;Jalea frambuesa 110 g;Soprole;0.0;335.0;0.0;0;lacteos;lacteos;2022-07-16 22:11:26.364649;1 un;1;5;-335.0;-0.511;1.0
1127;Leche Loncoleche cappucino proteína 1 L;Loncoleche;1789.0;0.0;0.0;0;lacteos;lacteos;2022-07-16 22:11:26.364649;1 un;1;5;0.0;0.0;1.0
1128;Huevos grandes blancos Cintazul 30 unid;Cintazul;0.0;0.0;0.0;0;lacteos;lacteos;2022-07-16 22:11:26.364649;1 un;1;5;0.0;0.0;1.0
1129;Yoghurt semidescremado sin lactosa trozo papaya 120 g;Loncoleche;425.0;0.0;0.0;0;lacteos;lacteos;2022-07-16 22:11:26.364649;1 un;1;5;0.0;0.0;1.0
1130;Yoghurt Protein Plus vainilla 150 g;Colun;0.0;589.0;0.0;0;lacteos;lacteos;2022-07-16 22:11:26.364649;1 un;1;5;-589.0;-0.899;1.0
1131;Compota Nestlé Manzana 120g;Nestlé;405.0;0.0;0.0;0;lacteos;lacteos;2022-07-16 22:11:26.364649;1 un;1;5;0.0;0.0;1.0
1132;Postre panna cotta salsa de frambuesa 120 g;Soprole;619.0;0.0;0.0;0;lacteos;lacteos;2022-07-16 22:11:26.364649;1 un;1;5;0.0;0.0;1.0
1133;Yoghurt batido Calan 110 g 12 unid;Calan;2079.0;0.0;0.0;0;lacteos;lacteos;2022-07-16 22:11:26.364649;1 un;1;5;0.0;0.0;1.0
1134;Leche entera 1 L;Surlat;989.0;0.0;0.0;0;lacteos;lacteos;2022-07-16 22:11:26.364649;1 un;1;5;0.0;0.0;1.0
1135;Leche en polvo entera 900 g;Nido;7199.0;0.0;0.0;0;lacteos;lacteos;2022-07-16 22:11:26.364649;1 un;1;5;0.0;0.0;1.0
1136;Margarina Mix 500 g;Sureña;3069.0;0.0;0.0;0;lacteos;lacteos;2022-07-16 22:11:26.364649;1 un;1;5;0.0;0.0;1.0
1137;Pack 12 un. Probiótico defensas sabor multifruta 80 ml;Soprole;4049.0;0.0;0.0;0;lacteos;lacteos;2022-07-16 22:11:26.364649;1 un;1;5;0.0;0.0;1.0
1138;Pack 6 un. Leche descremada sin lactosa 1 L;Surlat;6534.0;0.0;0.0;0;lacteos;lacteos;2022-07-16 22:11:26.364649;1 un;1;5;0.0;0.0;1.0
1139;Leche semidescremada sabor vainilla 1 L;Colun;1449.0;0.0;0.0;0;lacteos;lacteos;2022-07-16 22:11:26.364649;1 un;1;5;0.0;0.0;1.0
1140;Yoghurt trozos chocolate y almendras 165 g;Soprole;0.0;725.0;0.0;0;lacteos;lacteos;2022-07-16 22:11:26.364649;1 un;1;5;-725.0;-1.106;1.0
1141;Yoghurt + Cereal Nestlé Chocapic 142g;Nestlé;0.0;565.0;0.0;0;lacteos;lacteos;2022-07-16 22:11:26.364649;1 un;1;5;-565.0;-0.862;1.0
1142;Margarina1 kg;Pamperita;2929.0;0.0;0.0;0;lacteos;lacteos;2022-07-16 22:11:26.364649;1 un;1;5;0.0;0.0;1.0
1143;Yoghurt batido light natural 900 g;Light & Free;1749.0;0.0;0.0;0;lacteos;lacteos;2022-07-16 22:11:26.364649;1 un;1;5;0.0;0.0;1.0
1144;Yoghurt batido vainilla 1 kg;Calan;1189.0;0.0;0.0;0;lacteos;lacteos;2022-07-16 22:11:26.364649;1 un;1;5;0.0;0.0;1.0
1145;Yoghurt trozos frutilla 165 g;Soprole;0.0;615.0;0.0;0;lacteos;lacteos;2022-07-16 22:11:26.364649;1 un;1;5;-615.0;-0.938;1.0
1146;Margarina Bonella Sabor Mantequilla Pote 500 g;Bonella;2579.0;0.0;0.0;0;lacteos;lacteos;2022-07-16 22:11:26.364649;1 un;1;5;0.0;0.0;1.0
1147;Margarina Sureña 500 g;Sureña;0.0;2103.0;2629.0;0;lacteos;lacteos;2022-07-16 22:11:26.364649;1 un;1;5;526.0;0.802;1.0
1148;Yoghurt griego light frutilla Quillayes 110 g;Quillayes;405.0;0.0;0.0;0;lacteos;lacteos;2022-07-16 22:11:26.364649;1 un;1;5;0.0;0.0;1.0
1149;Leche semidescremada 1 L;Surlat;989.0;0.0;0.0;0;lacteos;lacteos;2022-07-16 22:11:26.364649;1 un;1;5;0.0;0.0;1.0
1150;Pack 6 un. Leche chocolate receta original 200 ml;Soprole;2670.0;0.0;0.0;0;lacteos;lacteos;2022-07-16 22:11:26.364649;1 un;1;5;0.0;0.0;1.0
1151;Compota Nestlé Pera 120g;Nestlé;405.0;0.0;0.0;0;lacteos;lacteos;2022-07-16 22:11:26.364649;1 un;1;5;0.0;0.0;1.0
1152;Leche descremada 1 L;Surlat;989.0;0.0;0.0;0;lacteos;lacteos;2022-07-16 22:11:26.364649;1 un;1;5;0.0;0.0;1.0
1153;Flan Nestlé Vainilla 110g;Nestlé;329.0;0.0;0.0;0;lacteos;lacteos;2022-07-16 22:11:26.364649;1 un;1;5;0.0;0.0;1.0
1154;Huevos color gallina libre 20 un.;Cuisine & Co;5349.0;0.0;0.0;0;lacteos;lacteos;2022-07-16 22:11:26.364649;1 un;1;5;0.0;0.0;1.0
1155;Jalea piña 110 g;Soprole;335.0;0.0;0.0;0;lacteos;lacteos;2022-07-16 22:11:26.364649;1 un;1;5;0.0;0.0;1.0
1156;Leche entera cremosa 1 L;Soprole;899.0;0.0;0.0;0;lacteos;lacteos;2022-07-16 22:11:26.364649;1 un;1;5;0.0;0.0;1.0
1157;Yoghurt con trozos de fruta papaya 110 g;Oikos;459.0;0.0;0.0;0;lacteos;lacteos;2022-07-16 22:11:26.364649;1 un;1;5;0.0;0.0;1.0
1158;Leche proteína chocolate 1 L;Loncoleche;1789.0;0.0;0.0;0;lacteos;lacteos;2022-07-16 22:11:26.364649;1 un;1;5;0.0;0.0;1.0
1159;Pack 6 un. Bebida láctea mora 200 ml;Yogu - Yogu;2934.0;0.0;0.0;0;lacteos;lacteos;2022-07-16 22:11:26.364649;1 un;1;5;0.0;0.0;1.0
1160;Yoghurt + Cereal Nestlé Chocapic + Zucosos multipack 710g;Nestlé;2779.0;0.0;0.0;0;lacteos;lacteos;2022-07-16 22:11:26.364649;1 un;1;5;0.0;0.0;1.0
1161;Huevos Grandes Color Santa Marta 12 unid;Santa Marta;2579.0;0.0;0.0;0;lacteos;lacteos;2022-07-16 22:11:26.364649;1 un;1;5;0.0;0.0;1.0
1162;Leche en Polvo Svelty Descremada 800g;Svelty;6229.0;0.0;0.0;0;lacteos;lacteos;2022-07-16 22:11:26.364649;1 un;1;5;0.0;0.0;1.0
1163;Yoghurt batido mora 1 kg;Colun;0.0;1589.0;0.0;0;lacteos;lacteos;2022-07-16 22:11:26.364649;1 un;1;6;-1589.0;-2.424;1.0
1164;Yoghurt griego trozos frutilla 110 g;Oikos;459.0;0.0;0.0;0;lacteos;lacteos;2022-07-16 22:11:26.364649;1 un;1;6;0.0;0.0;1.0
1165;Leche cultivada light frutilla 1 L;Next;0.0;1999.0;0.0;0;lacteos;lacteos;2022-07-16 22:11:26.364649;1 un;1;6;-1999.0;-3.049;1.0
1166;Postre Chandelle Crema sabor lúcuma 130g;Nestlé;0.0;679.0;0.0;0;lacteos;lacteos;2022-07-16 22:11:26.364649;1 un;1;6;-679.0;-1.036;1.0
1167;Yoghurt Batido Chamyto Probióticos Vainilla 115g;Chamyto;245.0;0.0;0.0;0;lacteos;lacteos;2022-07-16 22:11:26.364649;1 un;1;6;0.0;0.0;1.0
1168;Postre Manjarate White 80 g;Soprole;609.0;0.0;0.0;0;lacteos;lacteos;2022-07-16 22:11:26.364649;1 un;1;6;0.0;0.0;1.0
1169;Leche en Polvo Svelty Sin lactosa Descremada 800g;Svelty;8429.0;0.0;0.0;0;lacteos;lacteos;2022-07-16 22:11:26.364649;1 un;1;6;0.0;0.0;1.0
1170;Yoghurt triple zero ciruela 120 g;Activia;375.0;0.0;0.0;0;lacteos;lacteos;2022-07-16 22:11:26.364649;1 un;1;6;0.0;0.0;1.0
1171;Pack 12 un. Leche descremada sin lactosa 1 L;Loncoleche;11868.0;0.0;0.0;0;lacteos;lacteos;2022-07-16 22:11:26.364649;1 un;1;6;0.0;0.0;1.0
1172;Pack 6 un. Leche saborizada individual chocolate 200 ml;Loncoleche;2814.0;0.0;0.0;0;lacteos;lacteos;2022-07-16 22:11:26.364649;1 un;1;6;0.0;0.0;1.0
1173;Yoghurt batido Loncoleche sin lactosa vainilla bolsa 900 g;Loncoleche;1879.0;0.0;0.0;0;lacteos;lacteos;2022-07-16 22:11:26.364649;1 un;1;6;0.0;0.0;1.0
1174;Postre Manjarate Black 80 g;Soprole;609.0;0.0;0.0;0;lacteos;lacteos;2022-07-16 22:11:26.364649;1 un;1;6;0.0;0.0;1.0
